"@timestamp","_id","_index","_score","agent.name","agent.version","data_stream.dataset","data_stream.namespace","data_stream.type","event.agent_id_status","event.ingested","event.kind","event.severity","labels.ParentId","labels.SpanId","labels.TraceId","labels.{OriginalFormat}","log.level",message,"observer.hostname","observer.type","observer.version","parent.id","service.language.name","service.name","service.node.name","service.target.name","service.target.type","span.id",tags,"trace.id"
"Dec 2, 2024 @ 16:29:00.029",I418hpMBo81fAKGjuuVt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:uniqueID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792384</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",0160744469287ee7,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",b473a9a1f5d8a36b,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.029",JI18hpMBo81fAKGjuuVt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemTypeID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792384</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",0160744469287ee7,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",b473a9a1f5d8a36b,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.029",JY18hpMBo81fAKGjuuVt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792384</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",0160744469287ee7,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",b473a9a1f5d8a36b,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.028",HI18hpMBo81fAKGjuuVt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:IsSuccess outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792384</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",0160744469287ee7,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",b473a9a1f5d8a36b,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.028",HY18hpMBo81fAKGjuuVt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorCode outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792384</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",0160744469287ee7,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",b473a9a1f5d8a36b,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.022",BY18hpMBo81fAKGjuuVt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","{""uniqueID"":116792384,""itemTypeID"":403,""itemID"":78855,""isSuccess"":true,""errorCode"":null,""errorMessage"":"""",""results"":[{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_dev_msg"",""internalName"":""A_1953eced-9577-4515-909e-aa65a6f6b896_op_dev_msg"",""value"":""No Deviation"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_pda_level"",""internalName"":""A_1953eced-9577-4515-909e-aa65a6f6b896_op_pda_level"",""value"":""L1"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleId"",""internalName"":""Sys_Rule_RuleId"",""value"":""11"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleVersion"",""internalName"":""Sys_Rule_RuleVersion"",""value"":""1.0"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""}],""ruleVersion"":""1.0"",""ruleSubId"":1}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",0160744469287ee7,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",9614d7dca7009ee2,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.006",A418hpMBo81fAKGjuuVt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","DataSourceID:47 Url:http://businessnext-maybank-customcode/customapi/APIConnection/David Body:{
 ""UniqueID"": ""116792384"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 11,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_ev_result',value:'100040',type:'String'},{name:'ip_TU_G001B',value:'',type:'Integer'},{name:'ip_TU_G002B',value:'0',type:'Integer'},{name:'ip_TU_G0036',value:'',type:'Integer'},{name:'ip_TU_Max_MOB',value:'61',type:'Integer'}]""
}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",0160744469287ee7,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",9614d7dca7009ee2,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.005",5o18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","Input Parameters -  Input parameter and values - request={
 ""UniqueID"": ""116792384"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 11,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_ev_result',value:'100040',type:'String'},{name:'ip_TU_G001B',value:'',type:'Integer'},{name:'ip_TU_G002B',value:'0',type:'Integer'},{name:'ip_TU_G0036',value:'',type:'Integer'},{name:'ip_TU_Max_MOB',value:'61',type:'Integer'}]""
};","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7dc32bf754ddb2ed,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",982082e7f08248b8,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",i418hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:IsSuccess outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",jI18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorCode outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",jY18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorMessage outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",jo18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_dev_msg outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",j418hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_pda_level outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",kI18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleId outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",kY18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleVersion outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",ko18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:uniqueID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",k418hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemTypeID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.983",lI18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792382</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",187a9acf74cbfc3f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.977",gY18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","{""uniqueID"":116792382,""itemTypeID"":403,""itemID"":78855,""isSuccess"":true,""errorCode"":null,""errorMessage"":"""",""results"":[{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_dev_msg"",""internalName"":""A_ae29b0c5-f875-4c69-beed-857411e1d8a2_op_dev_msg"",""value"":""No Deviation"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_pda_level"",""internalName"":""A_ae29b0c5-f875-4c69-beed-857411e1d8a2_op_pda_level"",""value"":""L1"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleId"",""internalName"":""Sys_Rule_RuleId"",""value"":""10"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleVersion"",""internalName"":""Sys_Rule_RuleVersion"",""value"":""1.0"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""}],""ruleVersion"":""1.0"",""ruleSubId"":1}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cd3d1ad6359d1b21,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.967",Zo18hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","Input Parameters -  Input parameter and values - request={
""UniqueID"": ""116792382"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 10,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_fci_result',value:'100040',type:'String'}]""
};","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",5ab0be371cb2101d,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",6795faf886025b8f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:59.967",f418hpMBo81fAKGjuuRt,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","DataSourceID:46 Url:http://businessnext-maybank-customcode/customapi/APIConnection/David Body:{
""UniqueID"": ""116792382"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 10,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_fci_result',value:'100040',type:'String'}]""
}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",46a79f325a241366,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cd3d1ad6359d1b21,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
